person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,aggressive_loan_flag,risk_inversion_score,person_gender_male,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_Yes,income_bucket_Mid,income_bucket_High,income_bucket_Very High,predicted_status,actual_status
27.0,85957.0,5,20000.0,20.0,0.23,8.0,676,0,0.006794682422451995,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,1
22.0,28291.0,3,2800.0,20.0,0.1,4.0,618,0,0.0032310177705977385,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
24.0,48003.0,1,8000.0,11.01,0.17,2.0,629,0,0.002970952380952381,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1,1
23.0,72625.0,1,20000.0,11.83,0.28,4.0,545,0,0.006066666666666667,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,1
22.0,24993.0,0,6500.0,10.99,0.26,2.0,704,0,0.004053049645390071,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1
28.0,36736.0,6,10000.0,8.9,0.27,5.0,630,0,0.003808240887480191,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
30.0,116173.0,6,30000.0,15.62,0.26,5.0,612,0,0.006625122349102774,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,1,1
31.0,36070.0,8,13250.0,17.58,0.37,6.0,644,1,0.010084651162790696,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,1,1
40.0,13357.0,18,3550.0,11.49,0.27,15.0,658,0,0.0047075872534142645,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,1,1
28.0,131470.0,6,35000.0,16.4,0.27,7.0,515,0,0.00858139534883721,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,1
28.0,39500.0,7,8575.0,17.58,0.22,7.0,656,0,0.005886757990867579,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,1
28.0,77042.0,5,25000.0,11.36,0.32,8.0,667,0,0.00544191616766467,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,1
29.0,51781.0,8,15000.0,7.88,0.29,7.0,583,0,0.003913013698630136,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1
27.0,60983.0,2,8400.0,11.01,0.14,7.0,459,0,0.0033508695652173914,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,1
25.0,68124.0,0,24626.0,15.73,0.36,4.0,634,1,0.008917795275590551,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,1
26.0,125665.0,5,24000.0,20.0,0.19,4.0,657,0,0.005775075987841945,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,1
23.0,30871.0,0,10445.0,11.74,0.34,3.0,625,0,0.006376357827476039,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
24.0,67089.0,3,20000.0,13.58,0.3,4.0,623,0,0.006528846153846153,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1
31.0,35476.0,8,15075.0,11.01,0.42,10.0,611,0,0.007555882352941177,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1,1
30.0,84265.0,8,15000.0,14.59,0.18,7.0,677,0,0.003873451327433628,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
22.0,51919.0,0,3600.0,11.01,0.07,3.0,570,0,0.001349737302977233,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
28.0,38864.0,7,8500.0,16.07,0.22,10.0,670,0,0.0052688524590163936,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
28.0,111030.0,4,20000.0,15.28,0.18,6.0,613,0,0.004479478827361563,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,1
25.0,16671.0,2,6351.0,13.04,0.38,3.0,730,0,0.006778659370725033,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1,1
24.0,12995.0,1,3000.0,7.9,0.23,3.0,640,0,0.0028346333853354138,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,1
39.0,94734.0,16,25000.0,16.02,0.26,17.0,660,0,0.006301361573373677,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,1
34.0,54022.0,13,4500.0,12.98,0.08,6.0,613,0,0.0016912052117263844,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1
22.0,26036.0,4,7200.0,6.91,0.28,4.0,539,0,0.0035829629629629636,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
25.0,53785.0,1,15000.0,14.59,0.28,4.0,630,0,0.0064741679873217125,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1,1
24.0,48138.0,2,5000.0,16.77,0.1,3.0,545,0,0.0030714285714285713,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
30.0,45526.0,8,12000.0,10.05,0.26,7.0,487,0,0.005354508196721312,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1,1
32.0,44327.0,7,1600.0,14.09,0.04,9.0,627,0,0.000897452229299363,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
24.0,64757.0,0,19600.0,16.07,0.3,3.0,680,0,0.007079295154185022,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
36.0,44161.0,14,16000.0,9.23,0.36,16.0,668,0,0.004966816143497758,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
22.0,42319.0,0,1094.0,15.66,0.03,3.0,573,0,0.0008184668989547039,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
24.0,112727.0,2,12000.0,16.29,0.11,3.0,612,0,0.002923164763458401,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1
25.0,80269.0,2,25000.0,15.33,0.31,2.0,661,1,0.007178700906344411,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1,1
30.0,130779.0,10,7000.0,14.42,0.05,8.0,592,0,0.001215851602023609,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,1,1
22.0,28173.0,0,7500.0,9.76,0.27,3.0,623,0,0.004223076923076923,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
24.0,158984.0,3,8000.0,15.99,0.05,2.0,610,0,0.0013085106382978726,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1,1
25.0,54803.0,1,15000.0,11.01,0.27,3.0,632,0,0.004696208530805687,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
21.0,40207.0,0,3250.0,7.14,0.08,3.0,649,0,0.0008787692307692308,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1,1
25.0,16840.0,5,4950.0,9.63,0.29,3.0,660,0,0.0042249621785173976,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,1,1
25.0,94661.0,0,6000.0,15.62,0.06,3.0,596,0,0.0015698492462311556,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1,1
22.0,59476.0,3,18400.0,13.16,0.31,2.0,653,0,0.006237920489296636,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
26.0,79163.0,3,21000.0,14.09,0.27,3.0,627,0,0.0060578025477707005,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
22.0,64006.0,0,16000.0,12.69,0.25,3.0,648,0,0.00488828967642527,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
22.0,35942.0,2,6250.0,16.07,0.17,4.0,672,0,0.004059286775631501,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1,1
36.0,44266.0,17,16000.0,8.9,0.36,17.0,663,0,0.004825301204819278,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
23.0,59767.0,0,15000.0,18.92,0.25,3.0,612,0,0.00771615008156607,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,1
24.0,41555.0,6,8000.0,16.49,0.19,3.0,622,0,0.005029052969502407,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,1,1
35.0,226473.0,13,5000.0,16.49,0.02,9.0,695,0,0.00047385057471264363,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,1
24.0,36746.0,4,6000.0,15.95,0.16,3.0,583,0,0.004369863013698631,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
27.0,48924.0,2,16000.0,9.91,0.33,9.0,688,0,0.00474644412191582,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
25.0,90785.0,4,30000.0,16.89,0.33,4.0,649,1,0.008574923076923077,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,1
35.0,39251.0,11,10750.0,14.96,0.27,5.0,716,0,0.005633472803347281,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1
28.0,82636.0,5,24500.0,18.3,0.3,6.0,692,0,0.007922077922077922,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,1
28.0,37079.0,5,12000.0,5.42,0.32,6.0,574,0,0.0030163478260869566,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
32.0,35505.0,11,9450.0,16.29,0.27,8.0,676,0,0.006496750369276218,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
29.0,34829.0,6,8679.0,15.09,0.25,10.0,668,0,0.0056390134529147986,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,1,1
30.0,52835.0,7,14400.0,6.99,0.27,10.0,645,0,0.0029215170278637775,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1,1
31.0,98283.0,8,15000.0,14.42,0.15,6.0,664,0,0.003252631578947368,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
24.0,36958.0,0,2500.0,13.21,0.07,5.0,633,0,0.001458517350157729,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,1,1
32.0,99025.0,10,20000.0,14.84,0.2,6.0,575,0,0.005152777777777778,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1
23.0,68357.0,1,18000.0,14.22,0.26,2.0,611,0,0.0060411764705882364,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1,1
25.0,101012.0,5,20000.0,12.06,0.2,6.0,541,0,0.004450184501845019,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,1,1
26.0,38029.0,1,10000.0,11.49,0.26,3.0,646,0,0.004617310664605873,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1,1
31.0,45149.0,8,13000.0,7.65,0.29,7.0,646,0,0.0034289026275115923,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1,1
45.0,127065.0,26,30000.0,17.91,0.24,14.0,690,0,0.0062205499276411,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1
24.0,44267.0,0,12000.0,9.91,0.27,3.0,655,0,0.004078810975609757,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
34.0,49030.0,14,25000.0,10.25,0.51,5.0,611,0,0.008541666666666666,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1,1
24.0,52210.0,0,10000.0,16.89,0.19,2.0,634,0,0.005053700787401575,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1
40.0,37017.0,16,10625.0,11.01,0.29,17.0,629,0,0.005068095238095238,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,1,1
30.0,13506.0,8,2400.0,9.99,0.18,7.0,645,0,0.00278359133126935,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,1,1
25.0,47763.0,6,16000.0,16.38,0.33,3.0,629,1,0.00858,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1,1
29.0,23942.0,5,6000.0,11.01,0.25,5.0,695,0,0.003954741379310345,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,1
22.0,30742.0,1,3682.0,14.58,0.12,3.0,598,0,0.002920868113522538,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1,1
27.0,72634.0,5,20000.0,12.19,0.28,5.0,640,0,0.0053248049921996886,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,1,1
22.0,25172.0,0,10000.0,10.01,0.4,3.0,613,0,0.006521172638436483,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1,1
29.0,54917.0,7,14000.0,12.69,0.25,5.0,593,0,0.005340909090909091,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
28.0,65558.0,4,10000.0,16.02,0.15,8.0,669,0,0.0035865671641791045,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
41.0,32925.0,21,10300.0,16.29,0.31,14.0,661,1,0.007628247734138973,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,1
25.0,71767.0,0,3490.0,15.58,0.05,3.0,640,0,0.001215288611544462,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,1
29.0,29771.0,5,8000.0,11.04,0.27,9.0,679,0,0.004383529411764705,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,1,1
42.0,53885.0,21,8400.0,13.57,0.16,13.0,628,0,0.0034518282988871226,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,1,1
39.0,29777.0,17,8000.0,13.8,0.27,12.0,692,0,0.005376623376623377,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1,1
36.0,20536.0,14,3500.0,10.36,0.17,14.0,706,0,0.0024910891089108913,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,1,1
35.0,31112.0,14,8000.0,7.51,0.26,7.0,705,0,0.0027657223796033995,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
27.0,20351.0,5,6155.0,8.86,0.3,4.0,664,0,0.0039969924812030076,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1,1
26.0,15288.0,2,2690.0,10.96,0.18,4.0,649,0,0.0030350769230769233,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1,1
32.0,45249.0,10,15000.0,9.62,0.33,10.0,617,0,0.005136893203883495,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
28.0,40614.0,6,8000.0,14.65,0.2,9.0,662,0,0.0044193061840120665,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
30.0,39176.0,8,14400.0,10.75,0.37,7.0,700,0,0.005674037089871612,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,1,1
22.0,22500.0,0,3000.0,10.44,0.13,3.0,576,0,0.002352166377816291,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1
22.0,89707.0,0,15000.0,15.05,0.17,3.0,600,0,0.004257071547420966,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1,1
39.0,29816.0,17,3000.0,14.12,0.1,11.0,641,0,0.0021993769470404984,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,1,1
23.0,64556.0,3,17000.0,10.25,0.26,4.0,577,0,0.004610726643598616,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
22.0,81701.0,1,23400.0,7.49,0.29,2.0,589,0,0.0036815254237288135,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1
36.0,17876.0,13,4800.0,15.28,0.27,15.0,667,0,0.006176047904191617,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1,1
24.0,121160.0,0,30000.0,14.91,0.25,3.0,625,0,0.005954472843450479,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,1
39.0,77666.0,15,23500.0,14.26,0.3,13.0,669,0,0.006385074626865671,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,1,1
49.0,86105.0,28,15000.0,14.84,0.17,11.0,705,0,0.0035733711048158644,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1
26.0,130649.0,4,24000.0,20.0,0.18,3.0,678,0,0.005301914580265095,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,1,1
23.0,60681.0,3,19400.0,12.69,0.32,2.0,669,0,0.006060895522388059,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,1,1
22.0,28354.0,0,7500.0,9.76,0.26,4.0,588,0,0.004308319185059422,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
39.0,101281.0,15,10000.0,16.4,0.1,14.0,733,0,0.00223433242506812,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,1,1
26.0,54970.0,7,16750.0,12.41,0.3,3.0,650,0,0.00571889400921659,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
35.0,38427.0,13,5000.0,14.46,0.13,5.0,666,0,0.002818290854572714,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1
37.0,29849.0,15,8000.0,12.72,0.27,11.0,665,0,0.005156756756756757,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
25.0,42105.0,7,5925.0,11.11,0.14,4.0,590,0,0.0026318104906937396,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1,1
21.0,56255.0,0,5200.0,17.27,0.09,3.0,599,0,0.0025905,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
22.0,18001.0,0,4000.0,7.29,0.22,4.0,635,0,0.0025216981132075472,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,1,1
24.0,49050.0,4,3000.0,17.27,0.06,2.0,618,0,0.0016739903069466883,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
28.0,65899.0,7,2128.0,14.32,0.03,6.0,553,0,0.0007754512635379062,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,1
36.0,18859.0,15,5000.0,13.92,0.27,15.0,673,0,0.005576261127596439,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,1
26.0,37033.0,5,4200.0,16.49,0.11,3.0,621,0,0.002916237942122186,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1,1
23.0,94780.0,0,25000.0,10.62,0.26,3.0,667,0,0.004133532934131737,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,1,1
24.0,39383.0,0,6000.0,14.84,0.15,4.0,585,0,0.0037986348122866893,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
26.0,71618.0,1,18000.0,16.0,0.25,4.0,675,0,0.005917159763313609,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,1,1
31.0,136856.0,7,9600.0,14.91,0.07,7.0,631,0,0.0016514240506329116,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,1,1
34.0,154856.0,11,25000.0,17.39,0.16,5.0,660,0,0.004209379727685325,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,1
29.0,8248.0,8,3057.0,9.29,0.37,9.0,712,0,0.0048208976157082745,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,1
26.0,67830.0,1,8000.0,13.49,0.12,4.0,567,0,0.00285,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,1
23.0,106532.0,3,25000.0,15.59,0.23,3.0,586,0,0.006108517887563884,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1
21.0,38437.0,0,15000.0,6.62,0.39,3.0,638,0,0.0040403755868544606,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
38.0,11103.0,17,2635.0,10.06,0.24,15.0,709,0,0.0034005633802816904,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1
32.0,197626.0,8,2400.0,14.42,0.01,10.0,600,0,0.00023993344425956737,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1
24.0,84999.0,0,21500.0,9.99,0.25,3.0,701,0,0.0035576923076923077,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,1,1
22.0,18858.0,0,3000.0,7.51,0.16,4.0,687,0,0.0017465116279069767,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,1
34.0,97285.0,9,30000.0,6.62,0.31,5.0,661,0,0.0031,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
25.0,63361.0,2,24000.0,10.74,0.38,2.0,592,0,0.006882293423271501,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
24.0,54104.0,2,16000.0,7.49,0.3,2.0,600,0,0.0037387687188019966,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
32.0,130513.0,6,7000.0,16.29,0.05,6.0,669,0,0.0012156716417910448,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,1,1
23.0,47705.0,0,14575.0,11.01,0.31,2.0,630,0,0.005409033280507132,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,1,1
31.0,21336.0,6,4575.0,11.48,0.21,7.0,688,0,0.0034989840348330914,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,1
22.0,30090.0,2,8000.0,11.01,0.27,2.0,524,0,0.005662285714285714,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,1,1
25.0,35933.0,6,11000.0,8.49,0.31,2.0,572,0,0.004593193717277487,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
28.0,23841.0,5,4800.0,11.01,0.2,6.0,577,0,0.003809688581314879,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1,1
32.0,77251.0,12,25000.0,10.41,0.32,7.0,673,0,0.004942433234421365,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
25.0,38317.0,1,9763.0,15.91,0.25,3.0,583,0,0.006810787671232877,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,1,1
21.0,39517.0,0,15000.0,11.09,0.38,3.0,653,0,0.006443730886850153,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,1,1
23.0,29830.0,0,1500.0,18.23,0.05,4.0,631,0,0.0014422468354430382,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
22.0,53373.0,1,10000.0,14.96,0.19,2.0,604,0,0.004698181818181818,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1
30.0,41555.0,7,2400.0,15.57,0.06,5.0,581,0,0.0016051546391752578,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
29.0,18891.0,7,5000.0,7.51,0.26,7.0,644,0,0.0030272868217054265,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,1
36.0,88349.0,13,8000.0,17.49,0.09,17.0,585,0,0.0026861774744027303,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1
24.0,51088.0,0,15000.0,15.27,0.29,3.0,696,0,0.006353371592539453,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1,1
32.0,38391.0,6,7400.0,16.77,0.19,6.0,607,0,0.0052406250000000005,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1,1
31.0,37050.0,6,5000.0,9.91,0.13,5.0,628,0,0.0020481717011128775,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1,1
26.0,81795.0,4,15000.0,14.11,0.18,4.0,639,0,0.0039684375,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1,1
28.0,48077.0,5,2800.0,16.77,0.06,7.0,612,0,0.0016414355628058728,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1,1
35.0,39598.0,16,8000.0,5.99,0.2,9.0,679,0,0.0017617647058823533,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1,1
22.0,66171.0,0,15000.0,16.7,0.23,4.0,595,0,0.006444630872483222,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,1,1
22.0,53955.0,0,10000.0,13.06,0.19,3.0,616,0,0.0040217179902755276,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
24.0,124524.0,1,11600.0,15.05,0.09,2.0,571,0,0.0023680069930069932,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,1
39.0,71669.0,17,2500.0,18.78,0.03,13.0,656,0,0.0008575342465753425,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
21.0,62124.0,0,1500.0,15.58,0.02,4.0,701,0,0.00044387464387464384,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,1
27.0,53697.0,1,5000.0,16.35,0.09,6.0,679,0,0.002163970588235294,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,1
41.0,53245.0,22,15000.0,12.73,0.28,15.0,729,0,0.004882739726027398,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
22.0,26812.0,0,2000.0,16.89,0.07,2.0,647,0,0.0018245370370370373,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
22.0,59865.0,0,6500.0,12.68,0.11,2.0,635,0,0.002193081761006289,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1,1
25.0,61230.0,1,6000.0,15.82,0.1,2.0,629,0,0.002511111111111111,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
40.0,66294.0,19,3000.0,16.89,0.05,15.0,602,0,0.001400497512437811,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1,1
24.0,26747.0,1,2000.0,14.84,0.07,2.0,704,0,0.0014734751773049647,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1,1
31.0,88301.0,7,16000.0,19.41,0.18,6.0,700,0,0.004984022824536376,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1,1
22.0,48348.0,0,3600.0,17.49,0.07,3.0,680,0,0.0017977973568281938,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
27.0,30842.0,2,10000.0,11.01,0.32,8.0,685,0,0.005135860058309038,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1,1
22.0,19005.0,0,6000.0,14.59,0.32,4.0,561,0,0.008307473309608541,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,1,1
30.0,53877.0,7,15000.0,10.13,0.28,6.0,646,0,0.004383925811437405,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
23.0,22583.0,1,4000.0,5.99,0.18,2.0,645,0,0.0016690402476780186,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,1,1
23.0,74404.0,0,16000.0,16.0,0.22,3.0,630,0,0.005578446909667195,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,1,1
24.0,55095.0,1,4000.0,15.99,0.07,4.0,678,0,0.001648453608247423,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
24.0,36932.0,0,10000.0,19.29,0.27,3.0,658,0,0.007903338391502276,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,1,1
